Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,62201,56328,17,19.660410467468655,6.510328000103982,349.8526099999708,84.93358627674796,1048.8274869142551,949.797506196141,17,19,20,22,28,34,44,52,81,270,350
,Aggregated,62201,56328,17,19.660410467468655,6.510328000103982,349.8526099999708,84.93358627674796,1048.8274869142551,949.797506196141,17,19,20,22,28,34,44,52,81,270,350
