Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,48545,42623,10,11.689057079637152,4.717156999959116,911.9805010000164,83.7533628592028,821.5380296770562,721.3186824374326,10,11,12,12,18,26,34,44,61,230,910
,Aggregated,48545,42623,10,11.689057079637152,4.717156999959116,911.9805010000164,83.7533628592028,821.5380296770562,721.3186824374326,10,11,12,12,18,26,34,44,61,230,910
